연번,시도명,시군구명,소재지지번주소,횡단보도관리번호,횡단보도종류,고원식횡단보도유무,경도,위도,보행등유무,음향신호기설치여부,보행자작동신호기유무,데이터기준일자
11290,서울특별시,구로구,구로구 구로동 69-7 제,06-0000039947,일단(화살표없음),N,37.4985016,126.8929288,N,N,N,2026-03-20
11291,서울특별시,구로구,구로구 구로동 691대,06-0000028967,일단(화살표없음),-,37.50399277,126.8770057,N,N,N,2026-03-20
11292,서울특별시,구로구,구로구 구로동 700-31구,06-0000054622,일단(화살표없음),N,37.4882212,126.877622,N,N,N,2026-03-20
11293,서울특별시,구로구,구로구 구로동 700-47구,06-0000054621,일단(화살표없음),N,37.487562,126.8779039,N,N,N,2026-03-20
11294,서울특별시,구로구,구로구 구로동 701-2도,06-0000025708,일단(화살표없음),N,37.48620255,126.8764448,N,N,N,2026-03-20
11295,서울특별시,구로구,구로구 구로동 701-2도,06-0000054620,일단(화살표없음),N,37.48770284,126.8777875,N,N,N,2026-03-20
11296,서울특별시,구로구,구로구 구로동 701-2도,06-0000018496,이단(화살표있음),N,37.48705063,126.8773017,N,N,N,2026-03-20
11297,서울특별시,구로구,구로구 구로동 701-2도,06-0000008669,이단(화살표있음),N,37.48697614,126.8775392,Y,N,N,2026-03-20
11298,서울특별시,구로구,구로구 구로동 701-2도,06-0000005180,일단(화살표있음),N,37.48741352,126.877939,Y,Y,Y,2026-03-20
11299,서울특별시,구로구,구로구 구로동 701-2도,06-0000044735,이단(화살표있음),N,37.48624933,126.8765621,Y,Y,N,2026-03-20
11300,서울특별시,구로구,구로구 구로동 705-17 도,06-0000034987,일단(화살표없음),N,37.4909026,126.8818638,N,N,N,2026-03-20
11301,서울특별시,구로구,구로구 구로동 71-15 천,06-0000042049,일단(화살표없음),N,37.4973459,126.8934516,N,N,N,2026-03-20
11302,서울특별시,구로구,구로구 구로동 71-1제,06-0000005354,이단(화살표있음),N,37.49802817,126.8938795,Y,Y,N,2026-03-20
11303,서울특별시,구로구,구로구 구로동 72-9천,06-0000044632,일단(화살표없음),N,37.4945188,126.89407,N,N,N,2026-03-20
11304,서울특별시,구로구,구로구 구로동 730-75 도,06-0000041722,일단(화살표없음),N,37.49070299,126.8841175,Y,Y,N,2026-03-20
11305,서울특별시,구로구,구로구 구로동 754-12도,06-0000004796,일단(화살표없음),-,37.49051324,126.8839576,N,N,N,2026-03-20
11306,서울특별시,구로구,구로구 구로동 754-12도,06-0000035974,이단(화살표있음),N,37.49061552,126.8840337,Y,Y,N,2026-03-20
11307,서울특별시,구로구,구로구 구로동 759-1도,06-0000004798,이단(화살표있음),N,37.4892928,126.8843503,Y,Y,N,2026-03-20
11308,서울특별시,구로구,구로구 구로동 759-1도,06-0000004799,이단(화살표있음),N,37.48841467,126.8845721,Y,Y,N,2026-03-20
11309,서울특별시,구로구,구로구 구로동 759-1도,06-0000026891,일단(화살표없음),N,37.48886803,126.8843587,N,N,N,2026-03-20
11310,서울특별시,구로구,구로구 구로동 759-1도,06-0000051952,일단(화살표없음),N,37.48885292,126.8845543,N,N,N,2026-03-20
11311,서울특별시,구로구,구로구 구로동 759-1도,06-0000051951,일단(화살표없음),N,37.48940233,126.8844224,N,N,N,2026-03-20
11312,서울특별시,구로구,구로구 구로동 759-1도,06-0000026890,일단(화살표없음),N,37.48831275,126.8845075,N,N,N,2026-03-20
11313,서울특별시,구로구,구로구 구로동 759-1도,06-0000051953,일단(화살표없음),N,37.48831029,126.8847042,N,N,N,2026-03-20
11314,서울특별시,구로구,구로구 구로동 759-1도,06-0000007230,이단(화살표있음),N,37.48714544,126.8850881,Y,Y,N,2026-03-20
11315,서울특별시,구로구,구로구 구로동 759-3 도,06-0000051950,일단(화살표없음),N,37.48992992,126.8843047,N,N,N,2026-03-20
11316,서울특별시,구로구,구로구 구로동 759-4 도,06-0000023699,이단(화살표있음),N,37.49036195,126.8840972,Y,Y,N,2026-03-20
11317,서울특별시,구로구,구로구 구로동 760-7도,06-0000035973,일단(화살표없음),-,37.49049401,126.8841691,N,N,N,2026-03-20
11318,서울특별시,구로구,구로구 구로동 762 도,06-0000007225,이단(화살표있음),-,37.48505297,126.8864375,Y,Y,N,2026-03-20
11319,서울특별시,구로구,구로구 구로동 772도,06-0000055823,일단(화살표없음),N,37.48562707,126.8858369,N,N,N,2026-03-20
11320,서울특별시,구로구,구로구 구로동 772도,06-0000007420,이단(화살표있음),N,37.48762129,126.8887016,Y,Y,N,2026-03-20
11321,서울특별시,구로구,구로구 구로동 772도,06-0000027306,일단(화살표없음),N,37.48704511,126.8879906,N,N,N,2026-03-20
11322,서울특별시,구로구,구로구 구로동 772도,06-0000015464,이단(화살표있음),N,37.48692828,126.8880232,Y,Y,N,2026-03-20
11323,서울특별시,구로구,구로구 구로동 772도,06-0000007224,이단(화살표있음),N,37.48615224,126.8873715,Y,Y,N,2026-03-20
11324,서울특별시,구로구,구로구 구로동 772도,06-0000055824,일단(화살표없음),N,37.4858756,126.8857279,N,N,N,2026-03-20
11325,서울특별시,구로구,구로구 구로동 772도,06-0000055822,일단(화살표없음),N,37.48523666,126.8864606,N,N,N,2026-03-20
11326,서울특별시,구로구,구로구 구로동 772도,06-0000007229,이단(화살표있음),N,37.48515115,126.8859472,Y,Y,N,2026-03-20
11327,서울특별시,구로구,구로구 구로동 772도,06-0000005300,일단(화살표없음),N,37.48826829,126.8894074,N,N,N,2026-03-20
11328,서울특별시,구로구,구로구 구로동 772도,06-0000005295,일단(화살표없음),-,37.48891688,126.8903879,N,N,N,2026-03-20
11329,서울특별시,구로구,구로구 구로동 772도,06-0000026885,일단(화살표없음),N,37.48504328,126.8858958,N,N,N,2026-03-20
11330,서울특별시,구로구,구로구 구로동 772도,06-0000026887,일단(화살표없음),N,37.48667634,126.885191,N,N,N,2026-03-20
11331,서울특별시,구로구,구로구 구로동 772도,06-0000005297,이단(화살표있음),N,37.48823156,126.8895622,Y,Y,N,2026-03-20
11333,서울특별시,구로구,구로구 구로동 777-19 도,06-0000052843,일단(화살표없음),N,37.48694031,126.8901825,N,N,N,2026-03-20
11334,서울특별시,구로구,구로구 구로동 777-1대,06-0000005813,이단(화살표있음),-,37.49431393,126.8942426,Y,Y,N,2026-03-20
11335,서울특별시,구로구,구로구 구로동 778-45도,06-0000005816,일단(화살표없음),-,37.4961682,126.8943259,N,N,N,2026-03-20
11336,서울특별시,구로구,구로구 구로동 786-3 도,06-0000027299,이단(화살표있음),N,37.48552276,126.8895445,N,N,N,2026-03-20
11337,서울특별시,구로구,구로구 구로동 786-3 도,06-0000027301,일단(화살표없음),N,37.48634479,126.8896408,N,N,N,2026-03-20
11338,서울특별시,구로구,구로구 구로동 795-1 도,06-0000055828,일단(화살표없음),N,37.48487377,126.8872935,N,N,N,2026-03-20
11339,서울특별시,구로구,구로구 구로동 795-1 도,06-0000044619,일단(화살표없음),Y,37.48475477,126.8895163,N,N,N,2026-03-20
11340,서울특별시,구로구,구로구 구로동 795-1 도,06-0000007421,이단(화살표있음),N,37.48464327,126.8881443,N,N,N,2026-03-20
11341,서울특별시,구로구,구로구 구로동 795-1 도,06-0000027302,일단(화살표없음),N,37.48643558,126.8895692,N,N,N,2026-03-20
11342,서울특별시,구로구,구로구 구로동 795-1 도,06-0000027287,일단(화살표없음),N,37.48428405,126.8895671,N,N,N,2026-03-20
11343,서울특별시,구로구,구로구 구로동 798-63 도,06-0000055827,일단(화살표없음),N,37.48484361,126.8875356,N,N,N,2026-03-20
11344,서울특별시,구로구,구로구 구로동 80 대,06-0000004793,일단(화살표없음),N,37.49165411,126.883917,N,N,N,2026-03-20
11345,서울특별시,구로구,구로구 구로동 801-17대,06-0000005818,이단(화살표있음),-,37.49730008,126.8931619,Y,Y,N,2026-03-20
11346,서울특별시,구로구,구로구 구로동 801-71도,06-0000007226,이단(화살표있음),N,37.48501929,126.8865832,N,N,N,2026-03-20
11347,서울특별시,구로구,구로구 구로동 801-95 도,06-0000007227,이단(화살표있음),N,37.48492473,126.8865249,Y,Y,N,2026-03-20
11348,서울특별시,구로구,구로구 구로동 802-7대,06-0000005817,이단(화살표있음),-,37.49766555,126.893864,Y,Y,N,2026-03-20
11349,서울특별시,구로구,구로구 구로동 807-13대,06-0000005244,일단(화살표있음),-,37.49132809,126.8946395,N,N,N,2026-03-20
11350,서울특별시,구로구,구로구 구로동 810-6 천,06-0000037602,일단(화살표없음),N,37.48535032,126.89992,N,N,N,2026-03-20
11351,서울특별시,구로구,구로구 구로동 811장,06-0000025231,이단(화살표없음),N,37.48441276,126.8987433,N,N,N,2026-03-20
11352,서울특별시,구로구,구로구 구로동 814도,06-0000039840,이단(화살표있음),N,37.48347321,126.8984033,Y,Y,N,2026-03-20
11353,서울특별시,구로구,구로구 구로동 814도,06-0000004165,이단(화살표있음),N,37.48356224,126.8987704,Y,Y,N,2026-03-20
11354,서울특별시,구로구,구로구 구로동 824-1 도,06-0000036575,일단(화살표없음),N,37.48340183,126.899517,N,N,N,2026-03-20
11355,서울특별시,구로구,구로구 구로동 832대,06-0000049697,일단(화살표없음),N,37.48041003,126.8944571,N,N,N,2026-03-20
11356,서울특별시,구로구,구로구 구로동 832대,06-0000049696,일단(화살표없음),N,37.48042942,126.8941342,N,N,N,2026-03-20
11357,서울특별시,구로구,구로구 구로동 843전,06-0000046581,이단(화살표있음),N,37.48129259,126.8922792,Y,Y,N,2026-03-20
11358,서울특별시,구로구,구로구 구로동 843전,06-0000004704,이단(화살표있음),N,37.48147937,126.8925023,Y,Y,N,2026-03-20
11359,서울특별시,구로구,구로구 구로동 851 장,06-0000046267,일단(화살표없음),N,37.48077579,126.8931018,N,N,N,2026-03-20
11360,서울특별시,구로구,구로구 구로동 93학,06-0000005285,이단(화살표있음),-,37.49268387,126.8908593,Y,Y,N,2026-03-20
11361,서울특별시,구로구,구로구 구로동 산68-1도,06-0000025940,일단(화살표없음),N,37.49804504,126.8839508,N,N,N,2026-03-20
11362,서울특별시,구로구,구로구 구로동 산96-5 임,06-0000004794,이단(화살표있음),N,37.49143054,126.8838446,Y,Y,N,2026-03-20
11363,서울특별시,구로구,구로구 궁동 1-131대,06-0000041883,일단(화살표없음),-,37.49568321,126.8359455,N,N,N,2026-03-20
11364,서울특별시,구로구,구로구 궁동 102-6 도,06-0000026309,일단(화살표없음),N,37.49537129,126.8253927,Y,N,N,2026-03-20
11365,서울특별시,구로구,구로구 궁동 108-4 도,06-0000045214,일단(화살표없음),N,37.49982588,126.8291351,N,N,N,2026-03-20
11366,서울특별시,구로구,구로구 궁동 108-4 도,06-0000023593,이단(화살표있음),N,37.49896754,126.8290917,Y,Y,N,2026-03-20
11367,서울특별시,구로구,구로구 궁동 108-4 도,06-0000047413,이단(화살표있음),N,37.50050954,126.8290015,Y,N,Y,2026-03-20
11368,서울특별시,구로구,구로구 궁동 108-4 도,06-0000054650,이단(화살표있음),N,37.49989158,126.8290349,Y,N,N,2026-03-20
11369,서울특별시,구로구,구로구 궁동 144-1 도,06-0000028980,이단(화살표있음),N,37.49695598,126.8225948,N,N,N,2026-03-20
11370,서울특별시,구로구,구로구 궁동 171-4대,06-0000005143,이단(화살표있음),-,37.4931466,126.8294412,Y,Y,N,2026-03-20
11371,서울특별시,구로구,구로구 궁동 189-1 종,06-0000023783,이단(화살표있음),N,37.49334661,126.8356358,N,N,N,2026-03-20
11372,서울특별시,구로구,구로구 궁동 189-95 도,06-0000044605,일단(화살표없음),N,37.49415133,126.8364879,N,N,N,2026-03-20
11373,서울특별시,구로구,구로구 궁동 189-95 도,06-0000048305,일단(화살표없음),N,37.49473138,126.8362091,N,N,N,2026-03-20
11374,서울특별시,구로구,구로구 궁동 189-95 도,06-0000023782,일단(화살표있음),N,37.49397393,126.8363996,N,N,N,2026-03-20
11375,서울특별시,구로구,구로구 궁동 189-95 도,06-0000048306,일단(화살표없음),N,37.49455503,126.8363029,N,N,N,2026-03-20
11376,서울특별시,구로구,구로구 궁동 189-95 도,06-0000023779,일단(화살표있음),N,37.49331792,126.8364039,N,N,N,2026-03-20
11377,서울특별시,구로구,구로구 궁동 189-97 도,06-0000023784,일단(화살표없음),N,37.49331849,126.8353952,N,N,N,2026-03-20
11378,서울특별시,구로구,구로구 궁동 192-10대,06-0000004681,일단(화살표있음),-,37.49329358,126.8348071,N,N,N,2026-03-20
11379,서울특별시,구로구,구로구 궁동 192-120 도,06-0000048304,일단(화살표없음),N,37.49493068,126.8361282,N,N,N,2026-03-20
11380,서울특별시,구로구,구로구 궁동 199-23대,06-0000004680,이단(화살표있음),-,37.49322086,126.8355081,Y,Y,N,2026-03-20
11381,서울특별시,구로구,구로구 궁동 2-3 도,06-0000038720,일단(화살표없음),N,37.5064883,126.8291087,N,N,N,2026-03-20
11382,서울특별시,구로구,구로구 궁동 2-3 도,06-0000038724,일단(화살표없음),N,37.50649982,126.8289711,N,N,N,2026-03-20
11383,서울특별시,구로구,구로구 궁동 2-3 도,06-0000038723,일단(화살표없음),N,37.50650366,126.8292217,N,N,N,2026-03-20
11384,서울특별시,구로구,구로구 궁동 202-2답,06-0000053539,이단(화살표있음),N,37.49318767,126.8340918,Y,Y,N,2026-03-20
11385,서울특별시,구로구,구로구 궁동 202-5도,06-0000004687,일단(화살표없음),N,37.49427593,126.8311009,N,N,N,2026-03-20
11386,서울특별시,구로구,구로구 궁동 206-3도,06-0000005142,이단(화살표있음),N,37.49315818,126.831238,Y,Y,N,2026-03-20
11387,서울특별시,구로구,구로구 궁동 207-81답,06-0000052006,일단(화살표없음),N,37.49412281,126.8332282,N,N,N,2026-03-20
11388,서울특별시,구로구,구로구 궁동 213-23도,06-0000004926,이단(화살표있음),N,37.49443954,126.8308272,Y,N,N,2026-03-20
11389,서울특별시,구로구,구로구 궁동 213-23도,06-0000004925,일단(화살표없음),Y,37.49451677,126.8306775,N,N,N,2026-03-20
11390,서울특별시,구로구,구로구 궁동 213-23도,06-0000025592,이단(화살표있음),N,37.49344426,126.8314392,N,N,N,2026-03-20
11391,서울특별시,구로구,구로구 궁동 213-47 도,06-0000034166,일단(화살표없음),N,37.49324733,126.829165,N,N,N,2026-03-20
11392,서울특별시,구로구,구로구 궁동 213-47 도,06-0000028643,일단(화살표없음),N,37.49323277,126.8303029,N,N,N,2026-03-20
11393,서울특별시,구로구,구로구 궁동 237-17 도,06-0000004742,이단(화살표있음),N,37.49554779,126.8252875,Y,Y,N,2026-03-20
11394,서울특별시,구로구,구로구 궁동 237-2도,06-0000028981,일단(화살표없음),N,37.49566551,126.8252592,Y,Y,N,2026-03-20
11395,서울특별시,구로구,구로구 궁동 237-5도,06-0000028982,일단(화살표있음),N,37.49627052,126.8243011,N,N,N,2026-03-20
11396,서울특별시,구로구,구로구 궁동 241-9도,06-0000028984,일단(화살표없음),N,37.49693921,126.8232678,N,N,N,2026-03-20
11397,서울특별시,구로구,구로구 궁동 242-3 도,06-0000028978,일단(화살표없음),N,37.49715522,126.8219753,N,N,N,2026-03-20
11398,서울특별시,구로구,구로구 궁동 252 구,06-0000039951,일단(화살표없음),N,37.50478696,126.8289734,N,N,N,2026-03-20
11399,서울특별시,구로구,구로구 궁동 252 구,06-0000039959,일단(화살표없음),N,37.50071157,126.8289089,N,N,N,2026-03-20
11400,서울특별시,구로구,구로구 궁동 252 구,06-0000029256,일단(화살표없음),N,37.50061213,126.8291008,N,N,N,2026-03-20
11401,서울특별시,구로구,구로구 궁동 252 구,06-0000023594,일단(화살표없음),-,37.49886649,126.8291918,N,N,N,2026-03-20
11402,서울특별시,구로구,구로구 궁동 252 구,06-0000039958,일단(화살표없음),N,37.50242613,126.8289291,N,N,N,2026-03-20
11403,서울특별시,구로구,구로구 궁동 252 구,06-0000039950,일단(화살표없음),N,37.50478492,126.8291723,N,N,N,2026-03-20
11404,서울특별시,구로구,구로구 궁동 252 구,06-0000028976,일단(화살표있음),N,37.49876497,126.8290034,N,N,N,2026-03-20
11405,서울특별시,구로구,구로구 궁동 252-17구,06-0000034999,일단(화살표없음),-,37.49521624,126.8310202,N,N,N,2026-03-20
11406,서울특별시,구로구,구로구 궁동 252-17구,06-0000035623,일단(화살표없음),N,37.49528913,126.831507,N,N,N,2026-03-20
11407,서울특별시,구로구,구로구 궁동 253-20 구,06-0000023781,일단(화살표없음),N,37.49389952,126.8363189,N,N,N,2026-03-20
11408,서울특별시,구로구,구로구 궁동 253-8 도,06-0000026903,일단(화살표없음),N,37.49350365,126.8364863,N,N,N,2026-03-20
