"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","약국영업면적","지정일자"
"3160000","PHMD120033160034084001446","2003-07-08","          ","01","영업/정상","13","영업중","          ","          ","          ","","02-2687-2770","","          ","서울특별시 구로구 개봉동 403번지 204호","서울특별시 구로구 개봉로 66 (개봉동)","08332","온누리자혜약국","2020-02-07 14:50:11","I","2026-03-26 22:33:29","","187217.144297314    ","443265.554331646    ","46","2003-07-08"
"3160000","PHMD120043160034084001465","2004-03-26","          ","01","영업/정상","13","영업중","          ","          ","          ","","02-2687-1489","","          ","서울특별시 구로구 오류동 51번지 31호 포스시티","서울특별시 구로구 경인로20길 6, 포스시티 104호 (오류동)","08271","성심약국","2018-11-07 17:27:32","I","2026-03-26 22:33:30","","186079.559805793    ","443702.009083588    ","29","2004-03-26"
"3100000","PHMD120033100034084000013","2003-04-16","          ","03","폐업","03","폐업","          ","          ","          ","","","","139-808   ","공릉1동 653-1","","     ","진양약국","2008-12-11 16:41:46","I","2026-03-26 22:34:23","","                    ","                    ","27","2003-04-16"
"3160000","PHMD120053160034084001482","2005-01-29","          ","01","영업/정상","13","영업중","          ","          ","          ","","02-865-4910","","          ","서울특별시 구로구 구로동 704번지 58호","서울특별시 구로구 구로동로 149-1 (구로동)","08309","대학약국","2015-08-19 16:39:35","I","2026-03-26 22:33:30","","189627.407471711    ","443315.649222161    ","109","2005-01-29"
"3160000","PHMD120063160034084001509","2006-01-03","          ","01","영업/정상","13","영업중","          ","          ","          ","","02-2068-5733","","          ","서울특별시 구로구 신도림동 437번지 1호 태영프라자 108호","서울특별시 구로구 경인로59길 8 (신도림동)","08210","태영프라자약국","2015-08-19 16:43:23","I","2026-03-26 22:33:30","","189618.752905327    ","444921.078748984    ","39","2006-01-03"
"3160000","PHMD120063160034084001513","2006-01-25","          ","01","영업/정상","13","영업중","          ","          ","          ","","02-2617-5546","","          ","서울특별시 구로구 고척동 63번지 9호","서울특별시 구로구 경인로 433-1 (고척동)","08223","참조은약국","2016-07-05 16:07:04","I","2026-03-26 22:33:30","","188177.166827216    ","444181.06752521     ","47","2006-01-25"
"3160000","PHMD120063160034084001520","2006-04-18","          ","01","영업/정상","13","영업중","          ","          ","          ","","02-2066-0120","","          ","서울특별시 구로구 개봉동 359번지 13호 성은빌딩 1층","서울특별시 구로구 개봉로3길 35 (개봉동, 성은빌딩)","08353","대성약국","2015-08-19 16:45:41","I","2026-03-26 22:33:30","","187046.36902326     ","442668.752856504    ","31","2006-04-18"
"3160000","PHMD120063160034084001521","2006-04-20","          ","01","영업/정상","13","영업중","          ","          ","          ","","02-2613-5195","","          ","서울특별시 구로구 개봉동 156-5 대림프라자","서울특별시 구로구 경인로 319, 대림프라자 1층 101호 (개봉동)","08233","수정약국","2020-08-13 09:46:41","I","2026-03-26 22:33:30","","187165.943935519    ","443936.217551483    ","6","2006-04-20"
"3160000","PHMD120063160034084001525","2006-05-16","          ","01","영업/정상","13","영업중","          ","          ","          ","","02-2625-6679","","          ","서울특별시 구로구 오류동 77번지 1호 3층","서울특별시 구로구 경인로 164, 3층 (오류동, 대일빌딩)","08273","한빛약국","2015-08-20 10:04:14","I","2026-03-26 22:33:31","","185783.246162965    ","443536.458114157    ","35","2006-05-16"
"3160000","PHMD120063160034084001536","2006-08-14","          ","01","영업/정상","13","영업중","          ","          ","          ","","02-2611-5435","","          ","서울특별시 구로구 고척동 224번지 1호","서울특별시 구로구 중앙로15길 107 (고척동)","08239","수약국","2015-08-17 13:13:19","I","2026-03-26 22:33:31","","187009.806036889    ","445024.393051568    ","26","2006-08-14"
"3160000","PHMD120063160034084001538","2006-09-04","          ","01","영업/정상","13","영업중","          ","          ","          ","","02-2060-0906","","          ","서울특별시 구로구 오류동 37번지 7호","서울특별시 구로구 경인로 211-1 (오류동)","08268","진솔약국","2015-08-17 13:15:07","I","2026-03-26 22:33:31","","186163.283062821    ","443831.592757294    ","95","2006-09-04"
"3180000","PHMD120053180034084000003","2005-01-20","          ","01","영업/정상","13","영업중","          ","          ","          ","","02-831-6687","","150-842   ","서울특별시 영등포구 신길6동 508번지 시원빌딩 103호","서울특별시 영등포구 신풍로 113 (신길동,시원빌딩 103호)","     ","보라매약국","2013-07-15 12:53:25","I","2026-03-26 22:36:17","","192753.630818112    ","444219.184867426    ","34","2005-01-20"
"3180000","PHMD120053180034084000006","2005-03-29","          ","01","영업/정상","13","영업중","          ","          ","          ","","02-846-0072","","150-854   ","서울특별시 영등포구 신길7동 832번지","서울특별시 영등포구 여의대방로 197 (신길동)","07360","세종로약국","2011-11-20 15:03:12","I","2026-03-26 22:36:17","","193023.390449984    ","444722.731750854    ","0","2005-03-29"
"3180000","PHMD120053180034084000007","2005-03-29","          ","01","영업/정상","13","영업중","          ","          ","          ","","02-841-3004","","150-860   ","서울특별시 영등포구 신길동 4676번지","서울특별시 영등포구 신길로 36-1 (신길동)","07436","신풍약국","2015-07-17 13:17:16","I","2026-03-26 22:36:17","","191854.93419986     ","443748.041037601    ","0","2005-03-29"
"3220000","PHMD119823220033084000022","1982-10-06","          ","03","폐업","03","폐업","          ","          ","          ","","","","135-010   ","논현동 192-10","","     ","논현약국","2008-12-11 15:17:05","I","2026-03-11 01:34:49","","                    ","                    ","0","1982-10-06"
"3180000","PHMD120053180034084000011","2005-04-20","          ","01","영업/정상","13","영업중","          ","          ","          ","","02-2633-5545","","150-045   ","서울특별시 영등포구 당산동5가 11번지 33호 당산디오빌 206호","서울특별시 영등포구 당산로 222 (당산동5가,당산디오빌 206호)","     ","디오빌약국","2011-11-20 14:59:53","I","2026-03-26 22:36:17","","191292.095160096    ","447892.078672003    ","0","2005-04-20"
"3220000","PHMD119823220033084000023","1982-10-26","          ","03","폐업","03","폐업","          ","          ","          ","","","","135-120   ","신사동 664-6","","     ","지초약국","2008-12-11 15:17:05","I","2026-03-11 01:34:49","","                    ","                    ","0","1982-10-26"
"3220000","PHMD119823220033084000025","1982-11-20","          ","03","폐업","03","폐업","          ","          ","          ","","","","135-012   ","논현동 108-12","","     ","동영약국(폐)","2008-12-11 15:17:05","I","2026-03-11 01:34:49","","                    ","                    ","0","1982-11-20"
"3220000","PHMD119823220033084000027","1982-12-06","          ","03","폐업","03","폐업","          ","          ","          ","","","","135-010   ","논현동 254-24","","     ","독일약국","2008-12-11 15:17:05","I","2026-03-11 01:34:49","","                    ","                    ","0","1982-12-06"
"3220000","PHMD119833220033084000001","1983-01-08","          ","03","폐업","03","폐업","          ","          ","          ","","","","135-092   ","삼성동 16-2 AID 상가","","     ","영광약국(폐)","2008-12-11 15:17:06","I","2026-03-11 01:34:49","","                    ","                    ","0","1983-01-08"
"3220000","PHMD119833220033084000002","1983-02-08","          ","03","폐업","03","폐업","          ","          ","          ","","","","135-111   ","신사동 626-4","","     ","약원약국(폐)","2008-12-11 15:17:06","I","2026-03-11 01:34:49","","                    ","                    ","0","1983-02-08"
"3220000","PHMD119833220033084000003","1983-02-11","          ","03","폐업","03","폐업","          ","          ","          ","","","","135-081   ","역삼동 836-51","","     ","유나약국(폐)","2008-12-11 15:17:06","I","2026-03-11 01:34:49","","                    ","                    ","0","1983-02-11"
"3180000","PHMD120053180034084000023","2005-08-16","          ","01","영업/정상","13","영업중","          ","          ","          ","","02-2663-5575","","          ","서울특별시 영등포구 영등포동4가   137-0","서울특별시 영등포구 영등포로36길 6 (영등포동4가)","07301","우리팜약국","2014-01-13 13:54:25","I","2026-03-26 22:36:17","","191399.641718168    ","446373.293284565    ","0","2005-08-16"
"3220000","PHMD119833220033084000004","1983-02-11","          ","03","폐업","03","폐업","          ","          ","          ","","","","135-110   ","압구정동 352-2 라이프쇼핑센터","","     ","미성약국","2008-12-11 15:17:06","I","2026-03-11 01:34:49","","                    ","                    ","0","1983-02-11"
"3220000","PHMD119833220033084000007","1983-03-08","          ","03","폐업","03","폐업","          ","          ","          ","","","","135-280   ","대치동 920-22","","     ","고은약국","2008-12-11 15:17:06","I","2026-03-11 01:34:49","","                    ","                    ","0","1983-03-08"
"3220000","PHMD119833220033084000008","1983-03-15","          ","03","폐업","03","폐업","          ","          ","          ","","","","135-240   ","개포동 212 조공 2단지 나동상가 128호","","     ","웅지약국","2008-12-11 15:17:06","I","2026-03-11 01:34:49","","                    ","                    ","0","1983-03-15"
"3220000","PHMD119833220033084000009","1983-03-15","          ","03","폐업","03","폐업","          ","          ","          ","","","","135-120   ","신사동 511-9 유진상가 1층 3호","","     ","유일약국","2008-12-11 15:17:06","I","2026-03-11 01:34:49","","                    ","                    ","0","1983-03-15"
"3220000","PHMD119833220033084000010","1983-04-07","          ","03","폐업","03","폐업","          ","          ","          ","","","","135-082   ","역삼동 788-35","","     ","연세약국","2008-12-11 15:17:06","I","2026-03-11 01:34:49","","                    ","                    ","0","1983-04-07"
"3180000","PHMD120053180034084000031","2005-12-01","          ","01","영업/정상","13","영업중","          ","          ","          ","","02-849-8474","","          ","서울특별시 영등포구 신길동","서울특별시 영등포구 신길로 42, 1층 (신길동)","07436","화랑온누리약국","2024-09-30 09:26:17","I","2026-03-26 22:36:17","","191850.114050624    ","443811.931347734    ","64","2005-12-01"
"3220000","PHMD119833220033084000011","1983-04-07","          ","03","폐업","03","폐업","          ","          ","          ","","","","135-283   ","대치동 66 쌍용상가 109호","","     ","쌍용약국(폐)","2008-12-11 15:17:06","I","2026-03-11 01:34:49","","                    ","                    ","0","1983-04-07"
